"","Year","Month","Day","Hour","Temperature","Pressure","Sky_Cover","Wind_Speed","Rainfall"
"2180",2024,3,31,20,"12.9",1005.6,3,1.7,0
"2181",2024,3,31,21,"13.3",1005.9,3,3.1,0
"2182",2024,3,31,22,"13.3",1006.1,3,3,0
"2183",2024,3,31,23,"13.2",1006.3,4,2.5,0
"2184",2024,3,31,24,"12.7",1006.5,5,1.3,0
"2185",2024,4,1,1,"12.2",1006.7,5,0.2,0
"2186",2024,4,1,2,"12.2",1006.7,5,1.6,0
"2187",2024,4,1,3,"12.2",1006.9,5,2.1,0
"2188",2024,4,1,4,"12.2",1007.4,5,2,0
"2189",2024,4,1,5,"12.1",1008,5,1.3,0
"2190",2024,4,1,6,"11.8",1008.8,5,0.2,0
"2191",2024,4,1,7,"12.3",1009.9,4,1.5,0
"2192",2024,4,1,8,"13.6",1010.9,3,1.6,0
"2193",2024,4,1,9,"15.7",1011.6,3,2.2,0
"2194",2024,4,1,10,"16.1",1012.4,3,2.6,0
"2195",2024,4,1,11,"17.1",1012.7,3,3.8,0
"2196",2024,4,1,12,"16.2",1012.9,3,5.8,0
"2197",2024,4,1,13,"16.7",1013.1,3,6.7,0
"2198",2024,4,1,14,"17.2",1013,3,6.9,0
"2199",2024,4,1,15,"17.1",1013,3,8.1,0
"2200",2024,4,1,16,"16.1",1012.9,3,7.7,0
"2201",2024,4,1,17,"16.0",1013.3,3,6.8,0
"2202",2024,4,1,18,"15.5",1013.9,3,7.3,0
"2203",2024,4,1,19,"15.0",1014.6,3,7.7,0
"2204",2024,4,1,20,"14.4",1015.5,0,5.6,0
"2205",2024,4,1,21,"14.4",1015.9,0,4.5,0
"2206",2024,4,1,22,"14.3",1016.1,1,4.2,0
"2207",2024,4,1,23,"13.8",1016.5,2,4.3,0
"2208",2024,4,1,24,"12.6",1017,3,2.2,0
"2209",2024,4,2,1,"11.2",1017.4,3,2.5,0
"2210",2024,4,2,2,"12.0",1017.5,3,2.2,0
"2211",2024,4,2,3,"10.2",1017.5,3,2.7,0
"2212",2024,4,2,4,"11.8",1018.2,3,0.2,0
"2213",2024,4,2,5,"12.1",1018.6,3,2.2,0
"2214",2024,4,2,6,"11.4",1019.1,3,2.8,0
"2215",2024,4,2,7,"13.6",1019.9,3,3.9,0
"2216",2024,4,2,8,"15.9",1020.4,3,2.5,0
"2217",2024,4,2,9,"18.0",1020.9,3,2.1,0
"2218",2024,4,2,10,"19.3",1021.1,3,2.5,0
"2219",2024,4,2,11,"18.3",1021.2,3,5.2,0
"2220",2024,4,2,12,"18.4",1021,3,5.7,0
"2221",2024,4,2,13,"18.8",1020.9,3,5.7,0
"2222",2024,4,2,14,"18.3",1020.7,3,5.8,0
"2223",2024,4,2,15,"18.2",1020.4,3,6.6,0
"2224",2024,4,2,16,"17.8",1020.1,3,6.2,0
"2225",2024,4,2,17,"17.1",1020,0,5.1,0
"2226",2024,4,2,18,"16.0",1020.1,0,4.9,0
"2227",2024,4,2,19,"15.0",1020.2,0,3.6,0
"2228",2024,4,2,20,"14.3",1020.7,0,5,0
"2229",2024,4,2,21,"13.9",1020.7,0,4,0
"2230",2024,4,2,22,"13.9",1020.7,0,3.1,0
"2231",2024,4,2,23,"13.8",1020.4,0,0.2,0
"2232",2024,4,2,24,"12.8",1020.3,0,2,0
"2233",2024,4,3,1,"12.8",1020,0,1.5,0
"2234",2024,4,3,2,"13.2",1019.6,0,0,0
"2235",2024,4,3,3,"12.8",1019.4,0,0,0
"2236",2024,4,3,4,"12.8",1019.1,0,0,0
"2237",2024,4,3,5,"12.3",1018.7,3,0.2,0
"2238",2024,4,3,6,"13.0",1018.6,2,2.1,0
"2239",2024,4,3,7,"14.4",1018.7,0,2.1,0
"2240",2024,4,3,8,"17.0",1018.6,0,2.3,0
"2241",2024,4,3,9,"19.0",1018.6,0,0.4,0
"2242",2024,4,3,10,"19.4",1018.3,0,3.6,0
"2243",2024,4,3,11,"18.3",1018,0,5.6,0
"2244",2024,4,3,12,"18.3",1017.2,0,5.1,0
"2245",2024,4,3,13,"18.3",1016.4,3,5.1,0
"2246",2024,4,3,14,"17.7",1015.3,3,5.6,0
"2247",2024,4,3,15,"17.1",1014.6,3,4.9,0
"2248",2024,4,3,16,"16.7",1014,3,7.2,0
"2249",2024,4,3,17,"15.5",1013.4,3,6.1,0
"2250",2024,4,3,18,"14.3",1012.9,2,5.5,0
"2251",2024,4,3,19,"13.9",1012.4,0,3.6,0
"2252",2024,4,3,20,"13.8",1012.6,3,4.2,0
"2253",2024,4,3,21,"13.3",1012.6,3,4.4,0
"2254",2024,4,3,22,"13.3",1012.3,3,3.1,0
"2255",2024,4,3,23,"12.8",1011.9,3,3.1,0
"2256",2024,4,3,24,"13.3",1011.5,5,3.1,0
"2257",2024,4,4,1,"13.3",1011.1,8,3.1,0
"2258",2024,4,4,2,"12.8",1010.4,8,2.9,0
"2259",2024,4,4,3,"12.8",1009.8,8,1.5,0
"2260",2024,4,4,4,"12.8",1009.6,8,1.5,0
"2261",2024,4,4,5,"12.8",1009.3,8,2.8,0
"2262",2024,4,4,6,"12.8",1009.7,9,3.8,0
"2263",2024,4,4,7,"13.3",1009.7,10,4.1,0
"2264",2024,4,4,8,"13.4",1010.2,10,3.1,0
"2265",2024,4,4,9,"14.0",1010.4,10,3.1,0
"2266",2024,4,4,10,"14.4",1010.4,10,3.1,0
"2267",2024,4,4,11,"14.9",1009.7,10,4.5,0
"2268",2024,4,4,12,"14.5",1009.4,10,6.8,0
"2269",2024,4,4,13,"15.0",1009.3,10,3.6,0
"2270",2024,4,4,14,"14.8",1009.2,9,5.8,0
"2271",2024,4,4,15,"14.3",1009.2,8,6.6,0
"2272",2024,4,4,16,"13.9",1009,8,9.8,0
"2273",2024,4,4,17,"12.1",1008.9,6,10.9,0
"2274",2024,4,4,18,"11.8",1009.2,5,8.1,0
"2275",2024,4,4,19,"12.2",1009,5,7.7,0
"2276",2024,4,4,20,"11.7",1009.6,3,7.8,0
"2277",2024,4,4,21,"11.6",1010.1,4,8.6,0
"2278",2024,4,4,22,"11.1",1010.1,5,6.7,0
"2279",2024,4,4,23,"11.1",1010,6,7.5,0
"2280",2024,4,4,24,"11.0",1010,7,5.8,0
"2281",2024,4,5,1,"10.0",1009.9,8,2.6,0
"2282",2024,4,5,2,"9.9",1009.3,8,4.2,3
"2283",2024,4,5,3,"8.9",1009,8,3,5
"2284",2024,4,5,4,"8.9",1009,8,2.6,8
"2285",2024,4,5,5,"8.2",1009.4,8,2.2,5
"2286",2024,4,5,6,"7.9",1009.7,8,3.2,0
"2287",2024,4,5,7,"8.3",1010.2,8,4.1,0
"2288",2024,4,5,8,"9.1",1010.5,8,5,0
"2289",2024,4,5,9,"10.8",1011.1,8,4.1,0
"2290",2024,4,5,10,"12.2",1011.5,8,0,0
"2291",2024,4,5,11,"12.9",1011.6,8,5.5,0
"2292",2024,4,5,12,"13.4",1011.5,8,9.2,0
"2293",2024,4,5,13,"14.4",1011.2,8,12.4,0
"2294",2024,4,5,14,"13.8",1010.9,6,13.1,0
"2295",2024,4,5,15,"13.2",1010.8,5,14.5,0
"2296",2024,4,5,16,"12.8",1010.9,5,14.9,0
"2297",2024,4,5,17,"12.1",1011.1,5,14.3,0
"2298",2024,4,5,18,"11.6",1011.5,5,13,0
"2299",2024,4,5,19,"11.1",1011.9,5,9.8,0
"2300",2024,4,5,20,"10.7",1013.1,5,2.7,0
"2301",2024,4,5,21,"11.0",1014,5,3,0
"2302",2024,4,5,22,"10.6",1014.7,5,2.6,0
"2303",2024,4,5,23,"10.5",1015.3,5,2.5,0
"2304",2024,4,5,24,"9.9",1016,4,2.1,0
"2305",2024,4,6,1,"9.4",1016.4,3,2.1,0
"2306",2024,4,6,2,"9.2",1016.9,2,1.6,0
"2307",2024,4,6,3,"7.7",1017.4,0,2.2,0
"2308",2024,4,6,4,"7.2",1017.8,0,3.1,0
"2309",2024,4,6,5,"6.7",1018.5,0,3,0
"2310",2024,4,6,6,"7.0",1019.6,3,2.2,0
"2311",2024,4,6,7,"9.4",1020.5,3,3.1,0
"2312",2024,4,6,8,"11.9",1021.1,3,2.9,0
"2313",2024,4,6,9,"13.5",1021.6,3,1.6,0
"2314",2024,4,6,10,"15.0",1021.7,3,2.1,0
"2315",2024,4,6,11,"15.7",1021.3,3,2,0
"2316",2024,4,6,12,"15.9",1020.9,3,3.2,0
"2317",2024,4,6,13,"15.6",1020.7,3,6.2,0
"2318",2024,4,6,14,"15.5",1020.2,4,6.2,0
"2319",2024,4,6,15,"14.9",1019.8,3,6.3,0
"2320",2024,4,6,16,"14.4",1019.5,3,7.2,0
"2321",2024,4,6,17,"13.2",1019,3,6.6,0
"2322",2024,4,6,18,"12.7",1018.8,2,6.1,0
"2323",2024,4,6,19,"12.2",1018.6,0,5.1,0
"2324",2024,4,6,20,"12.2",1018.6,0,4.6,0
"2325",2024,4,6,21,"12.1",1018.5,0,4.4,0
"2326",2024,4,6,22,"11.7",1018.3,0,3.1,0
"2327",2024,4,6,23,"12.1",1018,0,0.2,0
"2328",2024,4,6,24,"11.6",1017.6,0,2.1,0
"2329",2024,4,7,1,"11.1",1017.2,0,2.1,0
"2330",2024,4,7,2,"9.3",1016.5,0,0,0
"2331",2024,4,7,3,"8.8",1016.4,0,0.2,0
"2332",2024,4,7,4,"8.3",1016.1,0,1.5,0
"2333",2024,4,7,5,"7.9",1016.4,5,1.6,0
"2334",2024,4,7,6,"8.6",1016.4,5,2.1,0
"2335",2024,4,7,7,"10.6",1016.5,8,2.1,0
"2336",2024,4,7,8,"12.5",1016.7,8,1.3,0
"2337",2024,4,7,9,"14.5",1016.6,8,0,0
"2338",2024,4,7,10,"15.6",1016.6,8,0,0
"2339",2024,4,7,11,"15.7",1016.2,6,4.7,0
"2340",2024,4,7,12,"16.6",1015.7,5,5.6,0
"2341",2024,4,7,13,"16.1",1015,5,5.1,0
"2342",2024,4,7,14,"16.0",1013.8,3,5.8,0
"2343",2024,4,7,15,"15.5",1013.1,3,6.3,0
"2344",2024,4,7,16,"14.4",1012.7,5,6.7,0
"2345",2024,4,7,17,"14.3",1012.1,4,6.5,0
"2346",2024,4,7,18,"13.2",1011.5,3,5,0
"2347",2024,4,7,19,"12.2",1011.1,3,4.1,0
"2348",2024,4,7,20,"12.7",1011,0,4.4,0
"2349",2024,4,7,21,"12.2",1011,0,2.5,0
"2350",2024,4,7,22,"12.2",1010.7,0,2.1,0
"2351",2024,4,7,23,"11.6",1010.9,3,2.2,0
"2352",2024,4,7,24,"11.0",1011,3,3,0
"2353",2024,4,8,1,"10.6",1011.1,5,2.1,0
"2354",2024,4,8,2,"10.5",1010.6,4,1.9,0
"2355",2024,4,8,3,"10.0",1010.2,3,0,0
"2356",2024,4,8,4,"10.0",1010.2,3,0,0
"2357",2024,4,8,5,"8.8",1010.3,3,2.5,0
"2358",2024,4,8,6,"8.6",1011,3,2,0
"2359",2024,4,8,7,"10.6",1011.5,3,1.5,0
"2360",2024,4,8,8,"13.1",1011.7,3,0.2,0
"2361",2024,4,8,9,"15.1",1011.9,3,2.3,0
"2362",2024,4,8,10,"15.6",1011.9,3,4.1,0
"2363",2024,4,8,11,"15.9",1011.5,3,4.5,0
"2364",2024,4,8,12,"18.4",1011.4,3,3.8,0
"2365",2024,4,8,13,"19.4",1011,3,5.7,0
"2366",2024,4,8,14,"19.9",1010.4,3,8,0
"2367",2024,4,8,15,"19.3",1009.8,3,10.4,0
"2368",2024,4,8,16,"18.3",1009.8,3,11.3,0
"2369",2024,4,8,17,"17.3",1009.9,0,9.2,0
"2370",2024,4,8,18,"17.9",1010,0,8.5,0
"2371",2024,4,8,19,"18.3",1010.6,0,6.2,0
"2372",2024,4,8,20,"16.0",1011.4,0,3.6,0
"2373",2024,4,8,21,"15.6",1012.1,0,3.4,0
"2374",2024,4,8,22,"15.6",1012.3,0,1.5,0
"2375",2024,4,8,23,"15.8",1012.8,0,0.2,0
"2376",2024,4,8,24,"16.8",1012.6,0,1.7,0
"2377",2024,4,9,1,"13.9",1012.7,0,3.1,0
"2378",2024,4,9,2,"12.2",1012.6,0,1.5,0
"2379",2024,4,9,3,"12.1",1012.4,0,1.7,0
"2380",2024,4,9,4,"11.7",1012.5,0,3.6,0
"2381",2024,4,9,5,"11.7",1013.1,2,4.2,0
"2382",2024,4,9,6,"12.1",1013.8,0,1.3,0
"2383",2024,4,9,7,"15.0",1014.3,0,0,0
"2384",2024,4,9,8,"18.6",1014.9,0,1.3,0
"2385",2024,4,9,9,"21.4",1015.3,0,0.2,0
"2386",2024,4,9,10,"23.3",1015.4,0,2.1,0
"2387",2024,4,9,11,"25.0",1014.8,0,4.2,0
"2388",2024,4,9,12,"24.5",1014.5,0,5.6,0
"2389",2024,4,9,13,"23.9",1014.4,0,6.2,0
"2390",2024,4,9,14,"23.2",1014,0,6.1,0
"2391",2024,4,9,15,"22.0",1013.5,0,5.9,0
"2392",2024,4,9,16,"20.6",1013.1,0,7.2,0
"2393",2024,4,9,17,"20.9",1012.9,0,5.8,0
"2394",2024,4,9,18,"19.3",1013.1,0,6.5,0
"2395",2024,4,9,19,"18.9",1013.4,0,4.6,0
"2396",2024,4,9,20,"17.9",1014.1,0,3,0
"2397",2024,4,9,21,"18.0",1014.3,0,2.1,0
"2398",2024,4,9,22,"15.6",1014.1,0,2.1,0
"2399",2024,4,9,23,"15.6",1013.7,0,1.5,0
"2400",2024,4,9,24,"15.5",1013.5,0,1.5,0
"2401",2024,4,10,1,"15.0",1013.6,0,1.5,0
"2402",2024,4,10,2,"14.4",1013.4,0,2.1,0
"2403",2024,4,10,3,"14.3",1013.5,0,2.1,0
"2404",2024,4,10,4,"13.9",1013.4,0,2.1,0
"2405",2024,4,10,5,"13.3",1013.5,0,2.2,0
"2406",2024,4,10,6,"13.6",1014,0,3.1,0
"2407",2024,4,10,7,"15.6",1014.4,0,3.1,0
"2408",2024,4,10,8,"18.6",1014.6,0,3.5,0
"2409",2024,4,10,9,"21.3",1014.8,0,2.5,0
"2410",2024,4,10,10,"22.8",1015.1,0,1.5,0
"2411",2024,4,10,11,"21.0",1015.1,0,4.3,0
"2412",2024,4,10,12,"19.9",1014.9,0,5.6,0
"2413",2024,4,10,13,"19.4",1014.3,0,5.1,0
"2414",2024,4,10,14,"19.4",1013.4,0,4.7,0
"2415",2024,4,10,15,"19.3",1012.6,0,5.2,0
"2416",2024,4,10,16,"18.3",1012.3,0,6.2,0
"2417",2024,4,10,17,"17.0",1011.8,0,5.7,0
"2418",2024,4,10,18,"15.5",1011.6,0,5.6,0
"2419",2024,4,10,19,"15.0",1011.7,0,4.6,0
"2420",2024,4,10,20,"14.4",1012,0,3.5,0
"2421",2024,4,10,21,"14.3",1012.1,0,2.5,0
"2422",2024,4,10,22,"14.4",1012.1,3,1.5,0
"2423",2024,4,10,23,"13.8",1012.2,3,1.6,0
"2424",2024,4,10,24,"13.3",1011.8,3,2.5,0
"2425",2024,4,11,1,"13.3",1011.5,8,2.1,0
"2426",2024,4,11,2,"13.2",1011,10,3,0
"2427",2024,4,11,3,"12.2",1010.6,10,1.3,0
"2428",2024,4,11,4,"12.2",1010.3,0,0,0
"2429",2024,4,11,5,"12.2",1010.2,0,0.8,0
"2430",2024,4,11,6,"12.2",1010.4,3,0,0
"2431",2024,4,11,7,"12.2",1010.4,8,1.5,0
"2432",2024,4,11,8,"15.3",1010.2,5,0.4,0
"2433",2024,4,11,9,"16.9",1010.2,5,3.7,0
"2434",2024,4,11,10,"15.0",1010.3,5,4.6,0
"2435",2024,4,11,11,"15.6",1009.6,5,4.7,0
"2436",2024,4,11,12,"15.6",1009.2,5,6.7,0
"2437",2024,4,11,13,"15.6",1008.6,8,5.7,0
"2438",2024,4,11,14,"15.5",1007.9,3,6.2,0
"2439",2024,4,11,15,"14.4",1007.4,6,5.6,0
"2440",2024,4,11,16,"13.9",1006.9,10,5.1,0
"2441",2024,4,11,17,"12.8",1006.3,10,5.6,0
"2442",2024,4,11,18,"12.2",1005.9,10,4.1,0
"2443",2024,4,11,19,"11.7",1006.2,10,3.6,0
"2444",2024,4,11,20,"11.7",1006.5,6,1,0
"2445",2024,4,11,21,"12.2",1006.9,2,1.5,0
"2446",2024,4,11,22,"12.2",1007.5,0,2.6,0
"2447",2024,4,11,23,"12.0",1007.7,10,3.3,0
"2448",2024,4,11,24,"12.2",1007.6,10,1.5,0
"2449",2024,4,12,1,"12.2",1007.1,10,2.1,0
"2450",2024,4,12,2,"12.2",1006.9,10,0.2,0
"2451",2024,4,12,3,"12.2",1006.5,10,1.6,0
"2452",2024,4,12,4,"12.2",1006.3,10,2.6,0
"2453",2024,4,12,5,"12.2",1006.3,10,0.3,0
"2454",2024,4,12,6,"12.3",1006.8,10,2.5,0
"2455",2024,4,12,7,"12.8",1007.6,10,2.1,0
"2456",2024,4,12,8,"13.4",1008.2,10,0.4,0
"2457",2024,4,12,9,"14.0",1008.9,10,2.7,0
"2458",2024,4,12,10,"14.4",1009.7,10,3.1,0
"2459",2024,4,12,11,"14.5",1010,10,2.7,0
"2460",2024,4,12,12,"15.0",1010.4,10,3.2,0
"2461",2024,4,12,13,"15.0",1010.6,10,3.6,0
"2462",2024,4,12,14,"15.7",1011.2,10,4.1,0
"2463",2024,4,12,15,"16.0",1011,10,4,0
"2464",2024,4,12,16,"15.6",1011.1,10,3.6,0
"2465",2024,4,12,17,"15.5",1011.2,10,4.2,0
"2466",2024,4,12,18,"14.9",1011.4,10,4.5,0
"2467",2024,4,12,19,"14.4",1011.5,10,3.6,0
"2468",2024,4,12,20,"14.9",1011.9,10,3.7,0
"2469",2024,4,12,21,"14.4",1012.3,10,4,0
"2470",2024,4,12,22,"14.4",1012.6,10,3.1,0
"2471",2024,4,12,23,"14.9",1012.8,10,4.6,0
"2472",2024,4,12,24,"14.5",1013,10,4.5,0
"2473",2024,4,13,1,"15.0",1013.1,10,3.6,0
"2474",2024,4,13,2,"14.4",1012.9,10,3.2,0
"2475",2024,4,13,3,"14.4",1012.8,10,4,0
"2476",2024,4,13,4,"14.4",1012.7,10,3.6,0
"2477",2024,4,13,5,"14.4",1012.6,10,4.6,0
"2478",2024,4,13,6,"14.4",1012.9,10,4.6,0
"2479",2024,4,13,7,"14.4",1013.3,10,4.6,0
"2480",2024,4,13,8,"15.1",1013.4,10,7.5,0
"2481",2024,4,13,9,"15.7",1014,10,6.2,0
"2482",2024,4,13,10,"16.7",1014.2,10,6.2,0
"2483",2024,4,13,11,"17.2",1014.2,10,7.5,0
"2484",2024,4,13,12,"17.1",1013.9,10,6.3,0
"2485",2024,4,13,13,"16.7",1013.4,10,6.7,0
"2486",2024,4,13,14,"15.1",1013.3,10,8.3,3
"2487",2024,4,13,15,"15.4",1012.9,10,7.2,5
"2488",2024,4,13,16,"13.9",1012.8,10,7.2,0
"2489",2024,4,13,17,"11.6",1013.4,9,10.1,0
"2490",2024,4,13,18,"11.0",1013.6,8,4,0
"2491",2024,4,13,19,"10.6",1013.8,8,3.6,0
"2492",2024,4,13,20,"10.5",1014.2,6,1.6,0
"2493",2024,4,13,21,"9.9",1015.2,4,2.2,0
"2494",2024,4,13,22,"9.4",1015.2,3,3.1,7
"2495",2024,4,13,23,"9.9",1015.3,3,2.9,0
"2496",2024,4,13,24,"8.8",1015.5,3,1.5,0
"2497",2024,4,14,1,"8.3",1015.6,5,1.5,0
"2498",2024,4,14,2,"8.9",1015.7,5,2.2,0
"2499",2024,4,14,3,"8.9",1015.9,7,3.2,0
"2500",2024,4,14,4,"8.9",1016,10,3.6,0
"2501",2024,4,14,5,"9.4",1016.3,10,2.6,0
"2502",2024,4,14,6,"9.4",1016.7,10,2.8,0
"2503",2024,4,14,7,"9.4",1017.2,10,4.1,10
"2504",2024,4,14,8,"10.7",1017.3,10,4.5,13
"2505",2024,4,14,9,"10.6",1017.8,10,3.7,14
"2506",2024,4,14,10,"11.1",1018.1,10,4.1,0
"2507",2024,4,14,11,"12.5",1018,9,2.7,0
"2508",2024,4,14,12,"15.1",1017.3,8,3.8,0
"2509",2024,4,14,13,"15.6",1017,8,5.7,11
"2510",2024,4,14,14,"14.8",1016.5,8,6.3,0
"2511",2024,4,14,15,"13.9",1016,8,5.1,0
"2512",2024,4,14,16,"13.9",1015.7,8,5.1,0
"2513",2024,4,14,17,"13.8",1015.6,5,6,3
"2514",2024,4,14,18,"12.7",1015.3,4,4,0
"2515",2024,4,14,19,"12.2",1015.1,3,3.6,0
"2516",2024,4,14,20,"12.1",1015.4,3,2.2,0
"2517",2024,4,14,21,"11.7",1015.3,3,2.7,0
"2518",2024,4,14,22,"11.7",1015.1,5,3.1,46
"2519",2024,4,14,23,"12.1",1015.3,5,3.5,0
"2520",2024,4,14,24,"11.1",1014.8,5,3,0
"2521",2024,4,15,1,"11.1",1014.7,5,2.1,0
"2522",2024,4,15,2,"9.9",1014.4,4,0.3,0
"2523",2024,4,15,3,"9.3",1014.4,3,2.5,0
"2524",2024,4,15,4,"8.3",1014.5,3,1.5,0
"2525",2024,4,15,5,"9.4",1015.2,4,0.2,0
"2526",2024,4,15,6,"9.6",1015.6,6,2.2,0
"2527",2024,4,15,7,"11.1",1016.2,8,2.1,0
"2528",2024,4,15,8,"13.1",1016.6,6,1.3,0
"2529",2024,4,15,9,"15.3",1017.2,5,0.7,0
"2530",2024,4,15,10,"16.1",1017.6,5,2.6,0
"2531",2024,4,15,11,"16.2",1017.5,5,4.7,0
"2532",2024,4,15,12,"16.7",1016.9,5,5.6,0
"2533",2024,4,15,13,"16.7",1015.9,5,4.6,0
"2534",2024,4,15,14,"16.1",1015.4,5,7.1,0
"2535",2024,4,15,15,"16.1",1014.3,4,6.1,0
"2536",2024,4,15,16,"16.1",1013.4,3,5.7,0
"2537",2024,4,15,17,"15.5",1013.1,3,5.7,0
"2538",2024,4,15,18,"14.3",1013.3,3,5.6,0
"2539",2024,4,15,19,"13.9",1013.4,3,4.6,0
"2540",2024,4,15,20,"13.8",1014,3,5.4,0
"2541",2024,4,15,21,"13.2",1014.3,3,3,0
"2542",2024,4,15,22,"12.8",1014.3,3,2.1,0
"2543",2024,4,15,23,"13.2",1014.3,5,2,0
"2544",2024,4,15,24,"12.7",1014,4,1.5,0
"2545",2024,4,16,1,"11.7",1013.7,3,1.5,0
"2546",2024,4,16,2,"11.6",1013.1,3,0.2,0
"2547",2024,4,16,3,"11.2",1013,3,1.3,0
"2548",2024,4,16,4,"11.7",1013.2,3,0,0
"2549",2024,4,16,5,"11.2",1013.3,5,0,0
"2550",2024,4,16,6,"12.0",1013.8,4,0.2,0
"2551",2024,4,16,7,"13.9",1014.3,3,1.5,0
"2552",2024,4,16,8,"15.9",1014.5,2,0,0
"2553",2024,4,16,9,"18.1",1014.3,0,0.3,0
"2554",2024,4,16,10,"20.6",1014.4,0,2.6,0
"2555",2024,4,16,11,"21.9",1013.5,0,3.9,0
"2556",2024,4,16,12,"20.1",1013,0,6.1,0
"2557",2024,4,16,13,"20.6",1012.4,0,5.7,0
"2558",2024,4,16,14,"19.9",1012.3,0,6.4,0
"2559",2024,4,16,15,"18.8",1012.2,0,8,0
"2560",2024,4,16,16,"18.3",1011.9,0,6.7,0
"2561",2024,4,16,17,"17.6",1011.6,1,5.7,0
"2562",2024,4,16,18,"16.0",1011.8,2,5.5,0
"2563",2024,4,16,19,"15.0",1011.9,3,4.1,0
"2564",2024,4,16,20,"14.9",1012.3,0,3.5,0
"2565",2024,4,16,21,"14.4",1012.6,0,2.6,0
"2566",2024,4,16,22,"14.4",1012.6,3,2.6,0
"2567",2024,4,16,23,"14.9",1012.8,3,2.1,0
"2568",2024,4,16,24,"13.9",1012.9,3,1.9,0
"2569",2024,4,17,1,"13.9",1012.8,3,0,0
"2570",2024,4,17,2,"13.6",1012.6,5,0.2,0
"2571",2024,4,17,3,"11.8",1012.4,5,1.5,0
"2572",2024,4,17,4,"12.8",1012.4,5,1.5,0
"2573",2024,4,17,5,"12.2",1012.4,5,2.1,0
"2574",2024,4,17,6,"12.3",1012.5,6,2,0
"2575",2024,4,17,7,"13.3",1013.1,8,1.5,0
"2576",2024,4,17,8,"15.8",1013.1,8,1.3,0
"2577",2024,4,17,9,"17.3",1013.1,8,0.4,0
"2578",2024,4,17,10,"17.8",1013.1,8,3.6,0
"2579",2024,4,17,11,"16.5",1013,8,5.3,0
"2580",2024,4,17,12,"16.1",1012.8,8,5.2,0
"2581",2024,4,17,13,"16.1",1012.6,8,6.2,0
"2582",2024,4,17,14,"15.7",1012.2,5,5.6,0
"2583",2024,4,17,15,"16.6",1011.7,5,5,0
"2584",2024,4,17,16,"16.1",1011.4,5,4.6,0
"2585",2024,4,17,17,"14.9",1011.5,5,4.5,0
"2586",2024,4,17,18,"13.8",1011.4,5,3.9,0
"2587",2024,4,17,19,"13.3",1011.3,5,2.6,0
"2588",2024,4,17,20,"13.9",1012,6,2.2,0
"2589",2024,4,17,21,"13.8",1012.4,7,2.5,0
"2590",2024,4,17,22,"12.8",1012,8,2.1,0
"2591",2024,4,17,23,"12.8",1012.1,8,0.4,0
"2592",2024,4,17,24,"12.8",1012.2,9,3.1,0
"2593",2024,4,18,1,"12.8",1012.2,10,3.1,0
"2594",2024,4,18,2,"12.7",1011.3,10,1.3,0
"2595",2024,4,18,3,"12.2",1011,10,0.5,0
"2596",2024,4,18,4,"12.2",1011.4,10,3.6,0
"2597",2024,4,18,5,"11.8",1011.5,10,2,0
"2598",2024,4,18,6,"12.3",1011.9,10,2.5,0
"2599",2024,4,18,7,"13.3",1012.1,10,2.1,0
"2600",2024,4,18,8,"14.1",1011.9,10,3.1,0
"2601",2024,4,18,9,"16.3",1011.8,10,3,0
"2602",2024,4,18,10,"17.8",1011.9,10,2.1,0
"2603",2024,4,18,11,"17.3",1012.5,8,9.3,0
"2604",2024,4,18,12,"17.8",1011.9,6,5.6,0
"2605",2024,4,18,13,"17.8",1012,5,4.6,0
"2606",2024,4,18,14,"17.7",1011.6,4,6.1,0
"2607",2024,4,18,15,"17.1",1011.1,3,5.2,0
"2608",2024,4,18,16,"16.7",1011.2,3,5.7,0
"2609",2024,4,18,17,"15.5",1010.8,3,4.2,0
"2610",2024,4,18,18,"14.9",1011,3,4.4,0
"2611",2024,4,18,19,"13.9",1011,3,3.1,0
"2612",2024,4,18,20,"13.8",1011.6,0,2.7,0
"2613",2024,4,18,21,"13.3",1012,1,3.1,0
"2614",2024,4,18,22,"13.3",1012,3,3.1,0
"2615",2024,4,18,23,"13.9",1011.8,5,0.2,0
"2616",2024,4,18,24,"14.0",1011.8,7,1.9,0
"2617",2024,4,19,1,"14.4",1011.4,10,0,0
"2618",2024,4,19,2,"13.9",1011.2,10,2.1,0
"2619",2024,4,19,3,"13.9",1011.1,10,1.8,0
"2620",2024,4,19,4,"13.9",1010.7,10,1.5,0
"2621",2024,4,19,5,"13.9",1010.9,10,0.2,0
"2622",2024,4,19,6,"14.0",1011.2,10,2.2,0
"2623",2024,4,19,7,"14.4",1011.4,10,3.1,0
"2624",2024,4,19,8,"15.1",1011.9,9,1.5,0
"2625",2024,4,19,9,"16.2",1012.1,8,1.6,0
"2626",2024,4,19,10,"17.2",1012.2,8,2.6,0
"2627",2024,4,19,11,"17.2",1012,8,4.2,0
"2628",2024,4,19,12,"17.8",1011.5,8,5.2,0
"2629",2024,4,19,13,"17.8",1011.4,8,6.2,0
"2630",2024,4,19,14,"17.7",1011,8,4.9,0
"2631",2024,4,19,15,"16.7",1010.5,8,7.1,0
"2632",2024,4,19,16,"16.6",1010.4,8,6,0
"2633",2024,4,19,17,"15.5",1010.4,8,5.7,0
"2634",2024,4,19,18,"14.3",1010.6,8,5.7,0
"2635",2024,4,19,19,"13.9",1011,8,5.6,0
